id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1011175056971453349,Modern One-Bedroom in Mong Kok,484116025,Alan,,Yau Tsim Mong,22.314793,114.167765,Entire home/apt,800,30,1,2023-12-02,0.05,70,110,0,
1011336324672723083,South side 180 Harbour view Residents,6763017,Hoi Yan Sarina,,Southern,22.24967,114.14857,Entire home/apt,790,28,0,,,199,179,0,
1011445601926581564,"Flat in upscale area, walk to Admiralty / Central",132982088,Su,,Wan Chai,22.27554,114.16767,Entire home/apt,,3,3,2024-05-16,0.15,1,0,0,
1011550757454463033,Cozy Sai Ying Pun- Room A,493088457,Comfy Nomad,,Central & Western,22.285266,114.141348,Private room,220,30,1,2025-05-03,0.60,93,193,1,
1013018257957569652,Cozy Sai Ying Pun- Room C,493088457,Comfy Nomad,,Central & Western,22.28440519629517,114.14054844862422,Private room,300,2,8,2025-05-06,0.43,93,364,6,
1013589507599336164,Cozy Tin Hau 2Bedroom. Next to Causeway Bay.,529628624,Lizzie,,Wan Chai,22.285149,114.192676,Entire home/apt,,27,10,2025-03-20,0.53,3,16,5,
1013596862644146676,3BR Prestigious 3.5m Loft,220854551,,,Kowloon City,22.3292,114.18836,Entire home/apt,580,28,10,2025-04-02,0.50,5,304,3,
1013655937296408436,Co-Living High Floor Window Double@187 Wan Chai Rd,1654196,Hoi Ying,,Wan Chai,22.278666683745676,114.17764249863491,Private room,228,1,2,2024-07-06,0.14,70,288,1,
1013669933595519031,Cozy Sai Ying Pun- Room B,493088457,Comfy Nomad,,Central & Western,22.284911393842947,114.14030227974477,Private room,457,28,0,,,93,190,0,
1013744421858864369,Olympic station luxury suites 奧海城豪華居亭,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.31849935175642,114.15698381486249,Entire home/apt,2190,3,0,,,199,269,0,
1013773073185284415,Olympic Deluxe golden suites奥運站尊尚,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.31868,114.15605,Entire home/apt,2406,3,0,,,199,270,0,
1014055017376504613,Austin station Cozy home 柯士甸站露台新樓,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.30767,114.16728,Entire home/apt,990,29,0,,,199,269,0,
1014068227251996110,旺角豪華1000呎3房2衛住8人空氣清新旺中帶靜,17531766,Keith,,Yau Tsim Mong,22.326486238243277,114.17166162439601,Entire home/apt,1525,3,18,2025-05-22,0.93,5,221,10,
1014116027521877765,High Level Window Single Room @ 137 Wan Chai Road,1654196,Hoi Ying,,Wan Chai,22.2769,114.17707,Private room,214,1,0,,,70,325,0,
1014123496855991686,High Level Window Bunk Bedroom @ 137 Wan Chai Road,1654196,Hoi Ying,,Wan Chai,22.27821,114.17941,Private room,238,1,1,2023-12-31,0.06,70,363,0,
1014137822086224538,High Level Simple Bunk @ 187 Wan Chai Road,1654196,Hoi Ying,,Wan Chai,22.27851979569489,114.17774520739562,Private room,153,1,5,2025-05-05,0.29,70,324,2,
1014170259859539236,高级酒店公寓,182752945,艾米,,Yau Tsim Mong,22.31203,114.17038,Private room,,2,0,,,9,268,0,
1014232434651978665,銅鑼灣海景套房，獨立衛浴，拎包入住,198109516,Rachel,,Wan Chai,22.27995,114.18448,Entire home/apt,330,90,0,,,54,269,0,
1014240328531764501,High-rise 2 Bedroom in Mid level,138649185,Sidharth,,Central & Western,22.283329739368618,114.14470254426149,Entire home/apt,1800,30,0,,,135,363,0,
1014280340012683267,Secret deal New cosy APT 6pax 3mins to MTR,82628626,Ao,,Yau Tsim Mong,22.299037133979958,114.17655748860027,Entire home/apt,980,30,10,2024-01-31,0.51,5,40,0,
1014399778389999195,高级标配公寓套房  旺角,182752945,艾米,,Yau Tsim Mong,22.3113571076028,114.17199063114946,Entire home/apt,857,3,1,2024-01-16,0.06,9,267,0,
1014420480678661726,Apartment.Quad room-銅鑼灣&時代廣場&國際美食&住宿,24844717,Ting,,Wan Chai,22.276673,114.185315,Entire home/apt,381,3,35,2025-06-07,1.81,17,183,14,
1014934941940244548,香港繁华市区中的温馨之家-近佐敦地铁站-尖沙咀商圈-西九龙高铁站,541168094,海英,,Yau Tsim Mong,22.30381,114.1727,Private room,1929,1,2,2023-12-23,0.10,27,89,0,
1015476547298984882,Spacious 1 bed unit in Heart of City,212046193,Charles,,Wan Chai,22.27737,114.16894,Private room,,28,3,2025-04-14,0.16,14,0,2,
1015748718003009593,Hakka Experience House -The Courtyard,544507308,PermAmigo,,North,22.527627948913512,114.2583013736358,Entire home/apt,3246,1,0,,,5,173,0,
1016340062781976214,Hakka Experience House -The Gala,544507308,PermAmigo,,North,22.526143780652838,114.25819090544742,Entire home/apt,6446,1,0,,,5,263,0,
1016433898763454340,High Level Deluxe Double Room @ 187 Wan Chai Road,17232270,Hoi Ying,,Wan Chai,22.27829964568366,114.17772300475296,Private room,273,1,7,2025-02-05,0.36,48,181,3,
1016440929858861107,Sunshine Window Double @ 187 Wan Chai Road,17232270,Hoi Ying,,Wan Chai,22.27663,114.17752,Private room,251,1,19,2025-01-04,0.99,48,143,8,
1016444859389835051,High Floor Co-Living Simple Bunk@187 Wan Chai Road,17232270,Hoi Ying,,Wan Chai,22.27865,114.17845,Private room,175,1,9,2025-04-08,0.49,48,179,6,
1016451666138161754,High Floor Co-Living Window Bunk@187 Wan Chai Road,17232270,Hoi Ying,,Wan Chai,22.278275195906325,114.17706796033437,Private room,183,1,8,2025-05-18,0.43,48,180,3,
1016455490470046042,Co-Living Window Single Bedroom @187 Wan Chai Road,17232270,Hoi Ying,,Wan Chai,22.27847,114.17877,Private room,229,1,7,2025-05-31,0.37,48,142,3,
1016553019298070283,Hakka Experience House -Eternity,544507308,PermAmigo,,North,22.52636,114.25783,Entire home/apt,3086,1,0,,,5,263,0,
1016683703652614766,Austin station residents 柯士甸站高鐵口高層公寓,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.30647,114.16695,Entire home/apt,919,29,0,,,199,269,0,
1016881402622808268,Single Room w/ Private bath @TST,70747601,Kevin,,Yau Tsim Mong,22.2985929,114.1723759,Private room,,1,36,2025-05-18,1.85,7,154,27,
1017050184961453775,大埔區科學園豪華公寓,44228568,Nathan,,Tai Po,22.430464346203323,114.20641511654875,Private room,708,1,5,2024-05-27,0.26,1,156,0,
1017197326909998480,Hakka Experience House-Stability,544507308,PermAmigo,,North,22.527615378715424,114.2579630025521,Entire home/apt,3086,1,0,,,5,269,0,
1017589855479119149,Boutique apartment in heart of kowloon,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.314797788034884,114.17079652887635,Private room,,4,0,,,199,270,0,
1017917325926957458,The Secret Garden Guesthouse Room 6,544996172,Hoi Yan,,Yau Tsim Mong,22.2977,114.17295,Private room,,1,11,2025-01-30,0.57,5,0,5,
1018013741694060793,市中心精緻大床套房(無窗)，吃喝玩樂，就在附近,522722793,Kevin,,Yau Tsim Mong,22.304425558735247,114.17275861786916,Private room,341,1,38,2025-04-02,2.21,7,68,15,
1018538429951508787,Kowloon -  Rare 2-Bedroom in town!  Family Room,484116025,Alan,,Yau Tsim Mong,22.314793,114.167765,Private room,980,30,1,2024-05-05,0.07,70,159,0,
1018553166187148058,New Deco Twin Bed Room In SW,484116025,Alan,,Central & Western,22.28672,114.14753,Private room,596,1,2,2025-03-09,0.11,70,363,1,
1018758093599815683,西九高鐵站旁豪華舒適的公寓,174899952,Denise,,Yau Tsim Mong,22.304085927396127,114.17270165026245,Entire home/apt,1090,1,43,2025-05-17,2.21,2,241,18,
1018841330696888577,Minimalistic design Tsim Sha Tsim 英倫時尚旅居,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.302399747707764,114.1756809194394,Private room,,3,0,,,199,269,0,
1019077280129160843,1 Bed - Sai Ying Pun,50476955,Phil,,Central & Western,22.285715171808338,114.144541023774,Entire home/apt,1256,5,0,,,1,364,0,
1019085861885162648,Central Soho Big Cozy Studio with Private Rooftop,127449394,Yuki,,Central & Western,22.28255331146838,114.15414847433567,Entire home/apt,545,3,3,2025-04-14,0.15,1,3,2,
1019086425627130875,旺角中心，地铁步行几分钟，娱乐 美食 购物便利，18平方左右大床房，安静、干净 高档,541168094,海英,,Yau Tsim Mong,22.31755,114.17145,Private room,1200,1,2,2023-12-29,0.10,27,89,0,
1019143664256443177,銅鑼灣，獨立衛浴，一周一次清洁服务,198109516,Rachel,,Wan Chai,22.282052271684496,114.18484242003036,Entire home/apt,250,28,7,2025-06-05,0.39,54,334,5,
1019187196850809350,Wood-decked Veranda stylish studio 港島西區特色露台公寓,6763017,Hoi Yan Sarina,,Central & Western,22.283940250153353,114.131235388654,Entire home/apt,1688,30,0,,,199,269,0,
1019194694050831559,"ZA TKW 2 Br, newly renovated!",6067974,Wilson,,Kowloon City,22.3175109,114.1926562,Entire home/apt,900,30,1,2024-01-13,0.06,68,269,0,
1019261340220218633,Three bedroom detached house,449941447,Brian,,Tai Po,22.4642721,114.1566847,Entire home/apt,2800,3,0,,,1,148,0,
1019303714957366967,香港沙田购物中心-近地铁-山湖景观-户外圣地-度假首选,541168094,海英,,Sha Tin,22.37921,114.18938,Private room,3200,1,0,,,27,88,0,
1019469184451756403,close the mtr station&sea view(going up 7/F stair),545381369,Mah,,Central & Western,22.2861863,114.1413355,Entire home/apt,741,2,0,,,1,364,0,
1019546899293937650,Meticulous design room pet friendly 南區時尚工業風旅居月租,6763017,Hoi Yan Sarina,,Southern,22.249029003830977,114.16717755062811,Private room,1248,28,0,,,199,180,0,
1019567293009293321,Meticulous design room in south 南區時尚工業風旅居日租,6763017,Hoi Yan Sarina,,Southern,22.248661968219274,114.16764006141388,Private room,1445,3,0,,,199,269,0,
1019854506073250424,獨立廚廁 | 有電梯 | 5分鐘到地鐵站 | 3床 | 洗衣機 | 15分鐘到中環,440134849,Diane,,Eastern,22.2847533,114.2117583,Entire home/apt,202,28,2,2024-06-12,0.13,47,364,0,
1019871231932145749,獨立廚廁 | 2分鐘奧運地鐵站 | 單人床 | 洗衣機 | 15分鐘到中環,440134849,Diane,,Yau Tsim Mong,22.319854,114.161301,Entire home/apt,192,28,1,2024-03-19,0.07,47,364,0,
1020073068828532281,Modern 2 Bedroom Central/SoHo,9652741,Vikash,,Central & Western,22.2797597,114.155071,Entire home/apt,,3,0,,,1,0,0,
1020169768576348366,(UM3) 新裝修，1分鐘到尖沙咀東站，2張雙人床（4人）有窗，獨立廁所,452619020,Knight,,Yau Tsim Mong,22.298788878215714,114.17436196298947,Private room,584,1,134,2025-06-17,6.91,6,48,86,
1020578320227062486,两房一厅一厨-香港理工大学旁-红磡地铁站火车站周边-九龙中心,541168094,海英,,Yau Tsim Mong,22.3006942,114.1863679,Private room,1166,1,9,2025-05-28,0.50,27,87,3,
1020710391780460393,Serviced apartment - 2 bedrooms,196723966,Mj,,Wan Chai,22.28401258386125,114.19239618537681,Entire home/apt,986,28,6,2025-05-14,0.41,15,124,5,
1020804089297408717,Kowloon West historical heritage 歷史級建築旅居長租期,6763017,Hoi Yan Sarina,,Sham Shui Po,22.32689,114.16206,Private room,562,178,0,,,199,268,0,
1020863197417637529,Boutique cozy room  in Mong Kok旺角市中心精選空間,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.320515570502675,114.17262253628765,Private room,,3,0,,,199,269,0,
1020913256586891163,Meticulous design pet friendly room 南區時尚工業風旅居日租,6763017,Hoi Yan Sarina,,Southern,22.24881673912869,114.16940611549309,Private room,1219,3,0,,,199,180,0,
1020934927242267398,New Dream Suite 8pax Spacious & Stylish TST MTR,545729092,Maeva,,Yau Tsim Mong,22.29733611292384,114.17255326931152,Entire home/apt,1304,1,63,2025-06-07,3.31,1,334,29,
1021221916974425928,Cozy residences in mid level central,6763017,Hoi Yan Sarina,,Central & Western,22.27827,114.15165,Entire home/apt,1733,29,0,,,199,270,0,
1021298560872426383,Penthouse suite on Robinson 半山梯旁稀有複式,6763017,Hoi Yan Sarina,,Central & Western,22.2783,114.15123,Entire home/apt,2690,29,0,,,199,180,0,
1022372904538320856,旺角 酒店高级套房,182752945,艾米,,Yau Tsim Mong,22.321060113764638,114.17238798884836,Private room,,1,0,,,9,267,0,
1022405613019119085,"Cozy home in central tst 近海港城,星光大道",174899952,Denise,,Yau Tsim Mong,22.296802279048375,114.17088286206504,Entire home/apt,1131,1,46,2025-06-01,2.47,2,354,27,
1022725360326321808,(UM2) 新裝修，1分鐘到尖沙咀東站，2張雙人床（4人）有窗，獨立廁所,452619020,Knight,,Yau Tsim Mong,22.29820927988188,114.17530976235867,Private room,569,1,120,2025-06-17,6.20,6,65,87,
1022727875038286663,Centrally located cozy apartment in Hong Kong,440134849,Diane,,Yuen Long,22.4445376,114.0222076,Entire home/apt,192,28,0,,,47,364,0,
1023737819848931428,Cozy Studio with balcony,231919430,Maria,,Central & Western,22.283713326753908,114.15323050798372,Entire home/apt,790,2,8,2025-04-06,1.12,1,54,8,
1023790918483033136,Presidential Suite 8pax 2BR MTR TST next to K11,546290266,Alice,,Yau Tsim Mong,22.2972567,114.1726391,Entire home/apt,1378,1,58,2025-06-08,3.19,1,343,37,
1023920047136636528,Historical Boutique Hotel in Downtown 繁華鬧市中的懷舊空間,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.32498,114.17139,Private room,,2,0,,,199,180,0,
1023933514631642122,Panorama view in Heart of city with balcony露台全新豪宅,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.31405516516424,114.16775929823686,Private room,,30,0,,,199,179,0,
1024273464810807429,"月租式服務住宅
銅鑼灣 百德新街
海景單位 
B房",252469219,RubyInternationalLY,,Wan Chai,22.281961205151624,114.18451070097585,Private room,,30,0,,,8,364,0,
1024296401611670970,"服務性住宅
銅鑼灣 百德新街
海景單位
C房",252469219,RubyInternationalLY,,Wan Chai,22.28069,114.18438,Entire home/apt,567,30,0,,,8,364,0,
1024326711938626483,Deluxe Park View Designer Room,524579554,Suraj,,Yau Tsim Mong,22.29794847341813,114.1733303679522,Private room,533,1,34,2025-05-22,1.77,13,355,14,
1024331727314787422,Premier Room in the heart of HK,524579554,Suraj,,Yau Tsim Mong,22.3001,114.17308,Private room,,1,0,,,13,344,0,
1024344252729908976,One Bed - Mixed 4 Bedroom Dorm,524579554,Suraj,,Yau Tsim Mong,22.299627947611956,114.17355850320895,Shared room,272,1,1,2023-11-19,0.05,13,355,0,
1024351349729099759,One Bed - Mixed 4 Bedroom Dorm,524579554,Suraj,,Yau Tsim Mong,22.298294269982886,114.17313067595342,Shared room,272,1,15,2025-04-18,1.05,13,356,14,
1024365830728603056,One Bed - Mixed 8 Bedroom Dorm,524579554,Suraj,,Yau Tsim Mong,22.29802934259739,114.17272267666866,Shared room,238,1,4,2025-04-09,0.21,13,364,3,
1024547488838122630,Modern&Cozy 2BR Flat near Central,24350923,David,,Central & Western,22.287611,114.147243,Entire home/apt,,5,4,2024-12-23,0.22,2,0,2,
1024734463229246363,Room C- Coliving in Sheung Wan,493088457,Comfy Nomad,,Central & Western,22.28618,114.14726,Private room,400,30,0,,,93,363,0,
1025019373896109558,Furnished Shared Flat Near MTR,300469168,Spencer,,Yau Tsim Mong,22.31996,114.17164,Private room,240,180,0,,,3,269,0,
1025033361996375230,Share Flat w/suite room near MTR,300469168,Spencer,,Yau Tsim Mong,22.32464,114.17107,Private room,276,180,0,,,3,269,0,
1025178631415253894,Luxuries Living@Harbour Front環迥維港海景時尚旅居,6763017,Hoi Yan Sarina,,Central & Western,22.28727,114.14234,Private room,3038,3,0,,,199,180,0,
1025217381854053588,Next to Jordan MRT - private bathroom-Double room,51969157,Qiuling,,Yau Tsim Mong,22.3055993,114.1718083,Private room,254,1,59,2025-06-14,3.09,21,178,31,
1025253279458884939,獨立廚廁 | 有電梯 | 佐敦地鐵站 | 雙人床 | 洗衣機 | 15分鐘到香港大學,440134849,Diane,,Yau Tsim Mong,22.3078513,114.1664406,Entire home/apt,192,28,0,,,47,208,0,
1025383896162890301,Private room for rent,546577843,Hussain,,Yau Tsim Mong,22.317863034481718,114.1702822008872,Private room,270,1,0,,,1,269,0,
1025596501119211794,Next to Jordan MRT - private bathroom-Double room,51969157,Qiuling,,Yau Tsim Mong,22.3055993,114.1718083,Private room,254,1,11,2025-03-25,0.62,21,189,7,
1025598739996433096,Next to Jordan MRT - private bathroom-Double room,51969157,Qiuling,,Yau Tsim Mong,22.3055993,114.1718083,Private room,,1,3,2025-01-01,0.17,21,187,1,
1025600580762663002,Next to Jordan MRT - private bathroom-Double room,51969157,Qiuling,,Yau Tsim Mong,22.3055993,114.1718083,Private room,254,1,15,2025-06-21,1.73,21,165,15,
1025602451587471495,Next to Jordan MRT - private bathroom-Twin room,51969157,Qiuling,,Yau Tsim Mong,22.3055993,114.1718083,Private room,269,1,35,2025-06-20,2.01,21,170,29,
1025604046952782430,Next to Jordan MRT - private bathroom-Twin room,51969157,Qiuling,,Yau Tsim Mong,22.3055993,114.1718083,Private room,,1,0,,,21,186,0,
1025606010772819459,Next to Jordan MRT - private bathroom-Triple room,51969157,Qiuling,,Yau Tsim Mong,22.3051706,114.1719424,Private room,327,1,25,2025-06-08,1.43,21,144,19,
1025607444608996461,Next to Jordan MRT - private bathroom-Quad room,51969157,Qiuling,,Yau Tsim Mong,22.302280857500044,114.17680927090008,Private room,,1,2,2024-11-04,0.13,21,298,1,
1025722170537288793,1 Bedroom apt near Wan Chai MTR,12747987,Mary,,Wan Chai,22.278079136569026,114.17031827309046,Entire home/apt,,4,4,2025-01-01,0.22,1,0,2,
1025795804106803837,两房一厅-香港理工大学旁-红磡地铁站火车站周边-九龙中心地段,541168094,海英,,Kowloon City,22.30162,114.18673,Entire home/apt,1036,1,1,2023-12-08,0.05,27,87,0,
1025893255020871962,旺角豪華880呎3房2衛住10人空氣清新旺中帶靜,74268379,敏兒,,Yau Tsim Mong,22.326146653789305,114.17237590595269,Entire home/apt,1461,3,45,2025-05-31,2.41,4,170,21,
1026452506766029225,The Secret Garden Guesthouse Room2,544996172,Hoi Yan,,Yau Tsim Mong,22.298981366654566,114.1715294851592,Private room,,1,1,2024-09-20,0.11,5,0,1,
1026579278133258425,Spacious Central Apartment,416275391,Marina,,Central & Western,22.2794316,114.1548781,Entire home/apt,,5,3,2024-04-06,0.17,2,0,0,
1026785911062382478,何文田｜6分鐘到地鐵單人間獨立衛浴｜提供清潔維修傢俱齊乾濕分離,10428889,The,,Kowloon City,22.320379801387364,114.17497680673685,Private room,264,30,0,,,12,268,0,
1027792542320279518,SanPoKong,503480821,Nelson HIU YU,,Wong Tai Sin,22.337857146555674,114.19783594632091,Entire home/apt,676,1,0,,,2,364,0,
1028113251718024220,"Sheung Wan, Stylish+spacious 2BD, fam friendly",22554776,Mark,,Central & Western,22.2853,114.15147,Entire home/apt,3147,3,43,2025-06-08,2.82,1,142,35,
1028668625883968695,Double Comfort: Twin Bed Room,484116025,Alan,,Central & Western,22.2856607,114.1478972,Private room,702,1,5,2025-05-22,1.38,70,362,5,
1028818294621006212,Best value. Full amenities. Occupy full  unit.,48952355,Wing Yan Vivian,,Sai Kung,22.308295,114.26277,Entire home/apt,,21,5,2025-02-05,0.30,1,0,3,
1028840118026875083,"Newly renovated studio, 3 min from MTR",20968652,Ivy,,Wan Chai,22.2795619,114.1807569,Entire home/apt,350,2,12,2024-04-26,0.63,2,55,0,
1029013553675886699,3 bedrooms 2 bath apartment,42867930,Rachel,,Sai Kung,22.321303971724937,114.25472883440435,Entire home/apt,1600,7,0,,,1,83,0,
1029184100674243474,合適朋友伙伴聚會，行山玩水人士落腳點,27519173,Byo,,Tai Po,22.44773,114.32797,Entire home/apt,,1,2,2024-02-13,0.12,1,0,0,
1029262999278412404,Co-living For Creatives: The Sun Room | 1 min MTR,30690166,,,Yau Tsim Mong,22.3254137,114.1690946,Private room,300,5,6,2025-01-05,0.36,4,132,1,
1029393010752424887,何文田｜6分鐘到地鐵雙人房｜提供清潔維修家具乾濕分離可長短租,10428889,The,,Kowloon City,22.320425797492682,114.17306177346357,Private room,317,30,0,,,12,269,0,
1029424323101831611,[TW4] Exquisite Suite/KIT & Prv Bath/Tsim Sha Tsui,546894865,Chole,,Yau Tsim Mong,22.30175,114.1718,Entire home/apt,339,1,58,2025-05-31,3.33,7,52,48,
1029601830259761470,Cozy Full apartment 3 br affordable big family,547521264,Alyssa,,Yau Tsim Mong,22.307812276573287,114.16613560169935,Entire home/apt,1400,1,63,2025-06-08,3.29,1,256,37,
1029642717049512272,Air-con Comfort Room @ 1m Wanchai MTR Johnston Rd,4209137,Cherry,,Wan Chai,22.27648,114.17457,Private room,224,1,10,2025-05-03,0.59,43,188,6,
1029920177480390422,Bright HK Appartment with a view,16241500,Maxime,,Central & Western,22.2791016,114.1507349,Entire home/apt,1425,2,6,2025-02-03,0.33,1,13,3,
1030023506168214832,两房一厅，视野辽阔，理工大学旁，红磡地铁站附近,541168094,海英,,Yau Tsim Mong,22.29955584219285,114.18557757897263,Entire home/apt,986,1,4,2024-04-07,0.22,27,88,0,
1030159903642778129,Appartement Wan Chai 1 min métro,239352693,Thomas,,Wan Chai,22.2780417,114.1734206,Entire home/apt,,6,5,2025-04-20,0.28,1,0,3,
1030226693343542224,Bright Big Window Comfort Double@ 1 M Wanchai MTR,4209137,Cherry,,Wan Chai,22.27767,114.17477,Private room,295,1,19,2025-05-14,1.07,43,188,12,
1030264764295008439,Luxury apartment 2,516090360,Aman,,Kowloon City,22.306769524438636,114.19133574257839,Private room,322,1,57,2025-06-14,3.09,2,73,34,
1030694024801391428,交通極方便，2人房next to train station,152032844,WinGwinG,,Yau Tsim Mong,22.297260059709703,114.17263895273209,Private room,226,1,7,2024-05-05,0.37,8,88,0,
1030745892025638830,米其林指南推荐，38平方超大空间，佐敦地铁口、市中心。大/双可选，尖沙咀 旺角 近在咫尺！,541168094,海英,,Yau Tsim Mong,22.3065621,114.172141,Private room,,1,3,2025-04-04,0.16,27,270,1,
1030760081836363876,Airy double bedroom with balcony,3941461,Nina,,Sai Kung,22.394001932912445,114.30911445775024,Private room,1264,2,9,2025-04-20,0.52,1,269,5,
1030825496422846985,Cozy apt Sheung Wan w/ private rooftop,40270753,Cyrille,,Central & Western,22.285440404046042,114.14724445684766,Entire home/apt,,4,7,2025-01-03,0.37,1,0,3,
1030833488531694333,Big Window Double Bed@1 min WC MTR 176 Johnston Rd,4209137,Cherry,,Wan Chai,22.27758928170075,114.17420040527823,Private room,262,1,13,2025-05-18,0.72,43,188,10,
1030876657255873127,Designer/modern studio with huge private terrace,269934962,Shari,,Central & Western,22.28371297842982,114.14827276021242,Entire home/apt,,2,12,2024-12-01,0.65,1,0,9,
1031442938151559017,灣仔特式房間D,500287327,Free,,Wan Chai,22.276624306068285,114.17140709983838,Private room,302,1,9,2025-06-01,0.48,7,270,1,
1031459515353161864,"bedspace in a shared room, Girls/female only",55340057,Jazzrylle,,Eastern,22.2903,114.19944,Private room,91,2,6,2025-04-04,0.32,2,258,3,
1031548336895410578,Co-living Window Single Room @ Hillwood Road TST,1654196,Hoi Ying,,Yau Tsim Mong,22.30151,114.17214,Private room,237,1,3,2024-08-11,0.17,70,302,1,
1031555356271490908,Co-living Window Bunk  Bed @Hillwood Rood TST,1654196,Hoi Ying,,Yau Tsim Mong,22.30184,114.17174,Private room,194,1,1,2025-02-01,0.21,70,350,1,
1031559719373753521,Cozy studio cwb 2 mins MTR timesquare landmark,60588722,Kenneth Song Min,,Wan Chai,22.280777939856517,114.1808514950425,Entire home/apt,597,28,23,2025-05-05,1.22,15,270,18,
1031564709611933149,"Co-living Ensuite Window Double@TST, Hillwood Road",1654196,Hoi Ying,,Yau Tsim Mong,22.301500845220684,114.17236355059218,Private room,298,1,3,2024-08-04,0.21,70,229,2,
1031587873578636176,Co-living Window Bunk @ 2 mins to Jordan MTR,17232270,Hoi Ying,,Yau Tsim Mong,22.30161733975388,114.17173430916169,Private room,193,1,15,2025-05-06,0.80,48,167,1,
1031593936684666926,Co-living Window Single Room@ 2 min to Jordan MTR,17232270,Hoi Ying,,Yau Tsim Mong,22.30163,114.17364,Private room,228,1,21,2024-07-10,1.12,48,177,3,
1031597746528496062,Co-living Ensuite Double Room@5 Mins to Jordan MTR,17232270,Hoi Ying,,Yau Tsim Mong,22.30182,114.17217,Private room,380,1,8,2024-04-14,0.43,48,84,0,
1031703565296695089,Hipster Style residents 九龍市中心型格旅居,6763017,Hoi Yan Sarina,,Yau Tsim Mong,22.31246,114.17016,Private room,,29,0,,,199,268,0,
1032121551650709613,Modern Studio Flat @ Central,10823332,J,,Central & Western,22.28321,114.14959,Entire home/apt,675,28,0,,,2,269,0,
1032310490287353556,Co-living Sunshine Bunk Bedroom @212 Hennessy Road,1654196,Hoi Ying,,Wan Chai,22.278429348614182,114.17389175898045,Private room,186,1,0,,,70,358,0,
1032318076989611866,共居舒适单人床房@212轩尼诗道,1654196,Hoi Ying,,Wan Chai,22.27674,114.17419,Private room,223,1,1,2024-07-21,0.09,70,326,1,
1032323484324492638,Co-living Sunshine Window Double@292 Hennessy Road,1654196,Hoi Ying,,Wan Chai,22.27647905715718,114.17411770360995,Private room,272,1,1,2024-11-19,0.14,70,298,1,
1032327746206302428,Co-living Comfort Double Room @212 Hennessy Road,1654196,Hoi Ying,,Wan Chai,22.2773099325515,114.17620576559268,Private room,253,1,0,,,70,320,0,
1032343946658324569,3 Mins to Wan Chai MTR @Co-living Simple Single RM,17232270,Hoi Ying,,Wan Chai,22.27672,114.17624,Private room,166,1,27,2025-06-04,1.45,48,181,19,
1032348152550757551,3 Mins to WanChai MTR  Sunshine Window Bunk bed RM,17232270,Hoi Ying,,Wan Chai,22.27821101237136,114.17601106675129,Private room,193,1,18,2025-05-13,0.99,48,175,10,
1032352832226851003,3Mins to Wan Chai MTR@Co-living Sunshine Double RM,17232270,Hoi Ying,,Wan Chai,22.278509174399694,114.17569825025979,Private room,266,1,11,2025-05-31,0.60,48,153,6,
1032356715735053785,3 Mins to Wan Chai MTR @Co-living Simple Double RM,17232270,Hoi Ying,,Wan Chai,22.276684917347833,114.17538184646833,Private room,218,1,18,2025-04-23,1.00,48,175,9,
1032390501706812321,Charming Villa w/ Pool & Rooftop,538232695,Jen,,Islands,22.24064,113.97607,Entire home/apt,3095,2,14,2025-06-01,0.80,1,173,12,
1032839599688764620,spacious three bedroom flat,12557198,Lisel,,Wan Chai,22.273785170187235,114.19164382067616,Entire home/apt,1307,1,2,2024-12-26,0.11,1,180,1,
1032969708154180763,"Large 5 bdr flat, HK Island",197923806,Adrian,,Central & Western,22.275710330754013,114.12719550180263,Entire home/apt,3400,31,0,,,1,178,0,
1033069682118903666,Newly Renovated single bedroom for long term,548179074,Jwow,,Central & Western,22.280141,114.1511231,Private room,,28,4,2024-01-12,0.22,1,0,0,
1033743407523828299,Modern flat in the heart of HK,548325041,Cesar,,Central & Western,22.28345,114.1522,Entire home/apt,815,2,12,2025-05-20,0.66,1,17,7,
1033786470034681802,Balcony SeaView Comfort @ 1 min WC MTR Johnston Rd,4209137,Cherry,,Wan Chai,22.277787089154387,114.17423020922732,Private room,309,1,12,2025-04-05,0.73,43,155,10,
1033925045724273280,Stylish Urban Retreat in Soho,57378550,Jason,,Central & Western,22.2834506,114.1506865,Entire home/apt,,2,5,2024-08-14,0.27,1,0,1,
1033960152074165853,Bright Window Single@1m Wancahi MTR Johnston Rd,4209137,Cherry,,Wan Chai,22.276652741093105,114.176640248814,Private room,242,1,23,2025-05-23,1.27,43,122,17,
1034283139910988067,Large Family Room for 3 in TST,484116025,Alan,,Yau Tsim Mong,22.298469,114.174928,Private room,,1,1,2025-04-15,0.43,70,335,1,
